,event_people_assoc_id,event_id,person_id,person_role
2774325,18378,7941,1403.0,
2774326,18379,7941,1404.0,
2774327,18380,7941,1405.0,
2774328,18381,7941,1406.0,
2774329,18382,7941,1407.0,
2774330,18383,7941,1408.0,
2774334,18384,7941,1409.0,
2774335,18385,7942,47.0,
2774966,18386,7943,522.0,
2775072,18387,7943,523.0,
2775076,18388,7944,1402.0,
2775244,18389,7944,1403.0,
2775245,18390,7944,1404.0,
2775246,18391,7944,1405.0,
2775247,18392,7944,1406.0,
2775248,18393,7944,1407.0,
2775249,18394,7944,1408.0,
2775253,18395,7944,1409.0,
2775254,18396,7945,47.0,
2775885,18397,7946,522.0,
2775991,18398,7946,523.0,
2775995,18399,7947,1166.0,
2776346,18400,7947,1167.0,
2776348,18401,7948,978.0,
2776662,18402,7948,979.0,
2776663,18403,7949,2605.0,
2776664,18404,7949,2606.0,
2776665,18405,7949,2607.0,
2776666,18406,7949,2608.0,
2776802,18407,7950,1166.0,
2777153,18408,7950,1167.0,
2777155,18409,7951,978.0,
2777469,18410,7951,979.0,
2777470,18411,7952,2605.0,
2777471,18412,7952,2606.0,
2777472,18413,7952,2607.0,
2777473,18414,7952,2608.0,
2777609,18415,7953,1166.0,
2777960,18416,7953,1167.0,
2777962,18417,7954,978.0,
2778276,18418,7954,979.0,
2778277,18419,7955,2605.0,
2778278,18420,7955,2606.0,
2778279,18421,7955,2607.0,
2778280,18422,7955,2608.0,
2778416,18423,7956,1166.0,
2778767,18424,7956,1167.0,
2778769,18425,7957,978.0,
2779083,18426,7957,979.0,
2779084,18427,7958,2605.0,
2779085,18428,7958,2606.0,
2779086,18429,7958,2607.0,
2779087,18430,7958,2608.0,
2779223,18431,7959,1166.0,
2779574,18432,7959,1167.0,
2779576,18433,7960,978.0,
2779890,18434,7960,979.0,
2779891,18435,7961,2605.0,
2779892,18436,7961,2606.0,
2779893,18437,7961,2607.0,
2779894,18438,7961,2608.0,
2780030,18439,7962,978.0,
2780344,18440,7962,979.0,
2780345,18441,7963,47.0,
2780976,18442,7964,523.0,
2781311,18443,7964,524.0,
2781313,18444,7964,525.0,
2781314,18445,7964,526.0,
2781315,18446,7965,978.0,
2781629,18447,7965,979.0,
2781630,18448,7966,47.0,
2782261,18449,7967,523.0,
2782596,18450,7967,524.0,
2782598,18451,7967,525.0,
2782599,18452,7967,526.0,
2782600,18453,7968,978.0,
2782914,18454,7968,979.0,
2782915,18455,7969,47.0,
2783546,18456,7970,523.0,
2783881,18457,7970,524.0,
2783883,18458,7970,525.0,
2783884,18459,7970,526.0,
2783885,18460,7971,978.0,
2784199,18461,7971,979.0,
2784200,18462,7972,47.0,
2784831,18463,7973,523.0,
2785166,18464,7973,524.0,
2785168,18465,7973,525.0,
2785169,18466,7973,526.0,
2785170,18467,7974,47.0,
2785801,18468,7975,978.0,
2786115,18469,7975,979.0,
2786116,18470,7976,457.0,
2786409,18471,7976,458.0,
2786411,18472,7976,459.0,
2786412,18473,7976,460.0,
2786414,18474,7977,978.0,
2786728,18475,7977,979.0,
2786729,18476,7978,47.0,
2787360,18477,7979,523.0,
2787695,18478,7979,524.0,
2787697,18479,7979,525.0,
2787698,18480,7979,526.0,
2787699,18481,7980,978.0,
2788013,18482,7980,979.0,
2788014,18483,7981,47.0,
2788645,18484,7982,523.0,
2788980,18485,7982,524.0,
2788982,18486,7982,525.0,
2788983,18487,7982,526.0,
2788984,18488,7983,978.0,
2789298,18489,7983,979.0,
2789299,18490,7984,47.0,
2789930,18491,7985,523.0,
2790265,18492,7985,524.0,
2790267,18493,7985,525.0,
2790268,18494,7985,526.0,
2790269,18495,7986,978.0,
2790583,18496,7986,979.0,
2790584,18497,7987,47.0,
2791215,18498,7988,523.0,
2791550,18499,7988,524.0,
2791552,18500,7988,525.0,
2791553,18501,7988,526.0,
2791554,18502,7989,978.0,
2791868,18503,7989,979.0,
2791869,18504,7990,47.0,
2792500,18505,7991,523.0,
2792835,18506,7991,524.0,
2792837,18507,7991,525.0,
2792838,18508,7991,526.0,
2792839,18509,7992,978.0,
2793153,18510,7992,979.0,
2793154,18511,7993,47.0,
2793785,18512,7994,523.0,
2794120,18513,7994,524.0,
2794122,18514,7994,525.0,
2794123,18515,7994,526.0,
2794124,18516,7995,3018.0,
2794127,18517,7995,3019.0,
2794341,18518,7996,978.0,
2794655,18519,7996,979.0,
2794656,18520,7997,47.0,
2795287,18521,7998,523.0,
2795622,18522,7998,524.0,
2795624,18523,7998,525.0,
2795625,18524,7998,526.0,
2795626,18525,7999,978.0,
2795940,18526,7999,979.0,
2795941,18527,8000,47.0,
2796572,18528,8001,523.0,
2796907,18529,8001,524.0,
2796909,18530,8001,525.0,
2796910,18531,8001,526.0,
2796911,18532,8002,978.0,
2797225,18533,8002,979.0,
2797226,18534,8003,47.0,
2797857,18535,8004,523.0,
2798192,18536,8004,524.0,
2798194,18537,8004,525.0,
2798195,18538,8004,526.0,
2798196,18539,8005,978.0,
2798510,18540,8005,979.0,
2798511,18541,8006,47.0,
2799142,18542,8007,523.0,
2799477,18543,8007,524.0,
2799479,18544,8007,525.0,
2799480,18545,8007,526.0,
2799481,18546,8008,978.0,
2799795,18547,8008,979.0,
2799796,18548,8009,47.0,
2800427,18549,8010,523.0,
2800762,18550,8010,524.0,
2800764,18551,8010,525.0,
2800765,18552,8010,526.0,
2800766,18553,8011,978.0,
2801080,18554,8011,979.0,
2801081,18555,8012,47.0,
2801712,18556,8013,523.0,
2802047,18557,8013,524.0,
2802049,18558,8013,525.0,
2802050,18559,8013,526.0,
2802051,18560,8014,978.0,
2802365,18561,8014,979.0,
2802366,18562,8015,47.0,
2802997,18563,8016,523.0,
2803332,18564,8016,524.0,
2803334,18565,8016,525.0,
2803335,18566,8016,526.0,
2803336,18567,8017,978.0,
2803650,18568,8017,979.0,
2803651,18569,8018,47.0,
2804282,18570,8019,523.0,
2804617,18571,8019,524.0,
2804619,18572,8019,525.0,
2804620,18573,8019,526.0,
2804621,18574,8020,978.0,
2804935,18575,8020,979.0,
2804936,18576,8021,47.0,
2805567,18577,8022,523.0,
2805902,18578,8022,524.0,
2805904,18579,8022,525.0,
2805905,18580,8022,526.0,
2805906,18581,8023,978.0,
2806220,18582,8023,979.0,
2806221,18583,8024,47.0,
2806852,18584,8025,523.0,
2807187,18585,8025,524.0,
2807189,18586,8025,525.0,
2807190,18587,8025,526.0,
2807191,18588,8026,978.0,
2807505,18589,8026,979.0,
2807506,18590,8027,47.0,
2808137,18591,8028,523.0,
2808472,18592,8028,524.0,
2808474,18593,8028,525.0,
2808475,18594,8028,526.0,
2808476,18595,8029,978.0,
2808790,18596,8029,979.0,
2808791,18597,8030,47.0,
2809422,18598,8031,523.0,
2809757,18599,8031,524.0,
2809759,18600,8031,525.0,
2809760,18601,8031,526.0,
2809761,18602,8032,978.0,
2810075,18603,8032,979.0,
2810076,18604,8033,47.0,
2810707,18605,8034,523.0,
2811042,18606,8034,524.0,
2811044,18607,8034,525.0,
2811045,18608,8034,526.0,
2811046,18609,8035,1166.0,
2811397,18610,8035,1167.0,
2811399,18611,8036,692.0,
2811491,18612,8036,693.0,
2811495,18613,8036,694.0,
2811496,18614,8036,695.0,
2811497,18615,8036,696.0,
2811498,18616,8037,978.0,
2811812,18617,8037,979.0,
2811813,18618,8038,47.0,
2812444,18619,8039,523.0,
2812779,18620,8039,524.0,
2812781,18621,8039,525.0,
2812782,18622,8039,526.0,
2812783,18623,8040,978.0,
2813097,18624,8040,979.0,
2813098,18625,8041,47.0,
2813729,18626,8042,523.0,
2814064,18627,8042,524.0,
2814066,18628,8042,525.0,
2814067,18629,8042,526.0,
2814068,18630,8043,978.0,
2814382,18631,8043,979.0,
2814383,18632,8044,47.0,
2815014,18633,8045,523.0,
2815349,18634,8045,524.0,
2815351,18635,8045,525.0,
2815352,18636,8045,526.0,
2815353,18637,8046,978.0,
2815667,18638,8046,979.0,
2815668,18639,8047,47.0,
2816299,18640,8048,523.0,
2816634,18641,8048,524.0,
2816636,18642,8048,525.0,
2816637,18643,8048,526.0,
2816638,18644,8049,978.0,
2816952,18645,8049,979.0,
2816953,18646,8050,47.0,
2817584,18647,8051,523.0,
2817919,18648,8051,524.0,
2817921,18649,8051,525.0,
2817922,18650,8051,526.0,
2817923,18651,8052,978.0,
2818237,18652,8052,979.0,
2818238,18653,8053,47.0,
2818869,18654,8054,523.0,
2819204,18655,8054,524.0,
2819206,18656,8054,525.0,
2819207,18657,8054,526.0,
2819208,18658,8055,978.0,
2819522,18659,8055,979.0,
2819523,18660,8056,47.0,
2820154,18661,8057,523.0,
2820489,18662,8057,524.0,
2820491,18663,8057,525.0,
2820492,18664,8057,526.0,
2820493,18665,8058,1166.0,
2820844,18666,8058,1167.0,
2820846,18667,8059,692.0,
2820938,18668,8059,693.0,
2820942,18669,8059,694.0,
2820943,18670,8059,695.0,
2820944,18671,8059,696.0,
2820945,18672,8060,523.0,
2821280,18673,8060,524.0,
2821282,18674,8060,525.0,
2821283,18675,8060,526.0,
2821284,18676,8061,47.0,
2821915,18677,8062,978.0,
2822229,18678,8062,979.0,
2822230,18679,8063,978.0,
2822544,18680,8063,979.0,
2822545,18681,8064,47.0,
2823176,18682,8065,523.0,
2823511,18683,8065,524.0,
2823513,18684,8065,525.0,
2823514,18685,8065,526.0,
2823515,18686,8066,978.0,
2823829,18687,8066,979.0,
2823830,18688,8067,47.0,
2824461,18689,8068,523.0,
2824796,18690,8068,524.0,
2824798,18691,8068,525.0,
2824799,18692,8068,526.0,
2824800,18693,8069,978.0,
2825114,18694,8069,979.0,
2825115,18695,8070,47.0,
2825746,18696,8071,523.0,
2826081,18697,8071,524.0,
2826083,18698,8071,525.0,
2826084,18699,8071,526.0,
2826085,18700,8072,978.0,
2826399,18701,8072,979.0,
2826400,18702,8073,47.0,
2827031,18703,8074,523.0,
2827366,18704,8074,524.0,
2827368,18705,8074,525.0,
2827369,18706,8074,526.0,
2827370,18707,8075,978.0,
2827684,18708,8075,979.0,
2827685,18709,8076,47.0,
2828316,18710,8077,523.0,
2828651,18711,8077,524.0,
2828653,18712,8077,525.0,
2828654,18713,8077,526.0,
2828655,18714,8078,978.0,
2828969,18715,8078,979.0,
2828970,18716,8079,47.0,
2829601,18717,8080,523.0,
2829936,18718,8080,524.0,
2829938,18719,8080,525.0,
2829939,18720,8080,526.0,
2829940,18721,8081,978.0,
2830254,18722,8081,979.0,
2830255,18723,8082,47.0,
2830886,18724,8083,523.0,
2831221,18725,8083,524.0,
2831223,18726,8083,525.0,
2831224,18727,8083,526.0,
2831225,18728,8084,978.0,
2831539,18729,8084,979.0,
2831540,18730,8085,47.0,
2832171,18731,8086,523.0,
2832506,18732,8086,524.0,
2832508,18733,8086,525.0,
2832509,18734,8086,526.0,
2832510,18735,8087,978.0,
2832824,18736,8087,979.0,
2832825,18737,8088,47.0,
2833456,18738,8089,523.0,
2833791,18739,8089,524.0,
2833793,18740,8089,525.0,
2833794,18741,8089,526.0,
2833795,18742,8090,978.0,
2834109,18743,8090,979.0,
2834110,18744,8091,47.0,
2834741,18745,8092,523.0,
2835076,18746,8092,524.0,
2835078,18747,8092,525.0,
2835079,18748,8092,526.0,
2835080,18749,8093,978.0,
2835394,18750,8093,979.0,
2835395,18751,8094,47.0,
2836026,18752,8095,523.0,
2836361,18753,8095,524.0,
2836363,18754,8095,525.0,
2836364,18755,8095,526.0,
2836365,18756,8096,978.0,
2836679,18757,8096,979.0,
2836680,18758,8097,47.0,
2837311,18759,8098,523.0,
2837646,18760,8098,524.0,
2837648,18761,8098,525.0,
2837649,18762,8098,526.0,
2837650,18763,8099,978.0,
2837964,18764,8099,979.0,
2837965,18765,8100,3018.0,
2837968,18766,8100,3019.0,
2838182,18767,8101,47.0,
2838813,18768,8102,523.0,
2839148,18769,8102,524.0,
2839150,18770,8102,525.0,
2839151,18771,8102,526.0,
2839152,18772,8103,978.0,
2839466,18773,8103,979.0,
2839467,18774,8104,47.0,
2840098,18775,8105,523.0,
2840433,18776,8105,524.0,
2840435,18777,8105,525.0,
2840436,18778,8105,526.0,
2840437,18779,8106,978.0,
2840751,18780,8106,979.0,
2840752,18781,8107,47.0,
2841383,18782,8108,523.0,
2841718,18783,8108,524.0,
2841720,18784,8108,525.0,
2841721,18785,8108,526.0,
2841722,18786,8109,978.0,
2842036,18787,8109,979.0,
2842037,18788,8110,47.0,
2842668,18789,8111,523.0,
2843003,18790,8111,524.0,
2843005,18791,8111,525.0,
2843006,18792,8111,526.0,
2843007,18793,8112,978.0,
2843321,18794,8112,979.0,
2843322,18795,8113,47.0,
2843953,18796,8114,523.0,
2844288,18797,8114,524.0,
2844290,18798,8114,525.0,
2844291,18799,8114,526.0,
2844292,18800,8115,978.0,
2844606,18801,8115,979.0,
2844607,18802,8116,47.0,
2845238,18803,8117,523.0,
2845573,18804,8117,524.0,
2845575,18805,8117,525.0,
2845576,18806,8117,526.0,
2845577,18807,8118,978.0,
2845891,18808,8118,979.0,
2845892,18809,8119,47.0,
2846523,18810,8120,523.0,
2846858,18811,8120,524.0,
2846860,18812,8120,525.0,
2846861,18813,8120,526.0,
2846862,18814,8121,978.0,
2847176,18815,8121,979.0,
2847177,18816,8122,47.0,
2847808,18817,8123,523.0,
2848143,18818,8123,524.0,
2848145,18819,8123,525.0,
2848146,18820,8123,526.0,
2848147,18821,8124,978.0,
2848461,18822,8124,979.0,
2848462,18823,8125,47.0,
2849093,18824,8126,523.0,
2849428,18825,8126,524.0,
2849430,18826,8126,525.0,
2849431,18827,8126,526.0,
2849432,18828,8127,978.0,
2849746,18829,8127,979.0,
2849747,18830,8128,47.0,
2850378,18831,8129,523.0,
2850713,18832,8129,524.0,
2850715,18833,8129,525.0,
2850716,18834,8129,526.0,
2850717,18835,8130,978.0,
2851031,18836,8130,979.0,
2851032,18837,8131,47.0,
2851663,18838,8132,523.0,
2851998,18839,8132,524.0,
2852000,18840,8132,525.0,
2852001,18841,8132,526.0,
2852002,18842,8133,978.0,
2852316,18843,8133,979.0,
2852317,18844,8134,47.0,
2852948,18845,8135,523.0,
2853283,18846,8135,524.0,
2853285,18847,8135,525.0,
2853286,18848,8135,526.0,
2853287,18849,8136,978.0,
2853601,18850,8136,979.0,
2853602,18851,8137,47.0,
2854233,18852,8138,523.0,
2854568,18853,8138,524.0,
2854570,18854,8138,525.0,
2854571,18855,8138,526.0,
2854572,18856,8139,978.0,
2854886,18857,8139,979.0,
2854887,18858,8140,47.0,
2855518,18859,8141,523.0,
2855853,18860,8141,524.0,
2855855,18861,8141,525.0,
2855856,18862,8141,526.0,
2855857,18863,8142,978.0,
2856171,18864,8142,979.0,
2856172,18865,8143,47.0,
2856803,18866,8144,523.0,
2857138,18867,8144,524.0,
2857140,18868,8144,525.0,
2857141,18869,8144,526.0,
2857142,18870,8145,978.0,
2857456,18871,8145,979.0,
2857457,18872,8146,47.0,
2858088,18873,8147,523.0,
2858423,18874,8147,524.0,
2858425,18875,8147,525.0,
2858426,18876,8147,526.0,
2858427,18877,8148,978.0,
2858741,18878,8148,979.0,
2858742,18879,8149,47.0,
2859373,18880,8150,523.0,
2859708,18881,8150,524.0,
2859710,18882,8150,525.0,
2859711,18883,8150,526.0,
2859712,18884,8151,978.0,
2860026,18885,8151,979.0,
2860027,18886,8152,47.0,
2860658,18887,8153,523.0,
2860993,18888,8153,524.0,
2860995,18889,8153,525.0,
2860996,18890,8153,526.0,
2860997,18891,8154,978.0,
2861311,18892,8154,979.0,
2861312,18893,8155,47.0,
2861943,18894,8156,523.0,
2862278,18895,8156,524.0,
2862280,18896,8156,525.0,
2862281,18897,8156,526.0,
2862282,18898,8157,978.0,
2862596,18899,8157,979.0,
2862597,18900,8158,47.0,
2863228,18901,8159,523.0,
2863563,18902,8159,524.0,
2863565,18903,8159,525.0,
2863566,18904,8159,526.0,
2863567,18905,8160,978.0,
2863881,18906,8160,979.0,
2863882,18907,8161,47.0,
2864513,18908,8162,523.0,
2864848,18909,8162,524.0,
2864850,18910,8162,525.0,
2864851,18911,8162,526.0,
2864852,18912,8163,978.0,
2865166,18913,8163,979.0,
2865167,18914,8164,47.0,
2865798,18915,8165,523.0,
2866133,18916,8165,524.0,
2866135,18917,8165,525.0,
2866136,18918,8165,526.0,
2866137,18919,8166,978.0,
2866451,18920,8166,979.0,
2866452,18921,8167,47.0,
2867083,18922,8168,523.0,
2867418,18923,8168,524.0,
2867420,18924,8168,525.0,
2867421,18925,8168,526.0,
2867422,18926,8169,1166.0,
2867773,18927,8169,1167.0,
2867775,18928,8170,978.0,
2868089,18929,8170,979.0,
2868090,18930,8171,978.0,
2868404,18931,8171,979.0,
2868405,18932,8172,1166.0,
2868756,18933,8172,1167.0,
2868758,18934,8173,978.0,
2869072,18935,8173,979.0,
2869073,18936,8174,47.0,
2869704,18937,8175,76.0,
2869710,18938,8176,978.0,
2870024,18939,8176,979.0,
2870025,18940,8177,3018.0,
2870028,18941,8177,3019.0,
2870242,18942,8178,978.0,
2870556,18943,8178,979.0,
2870557,18944,8179,692.0,
2870649,18945,8179,693.0,
2870653,18946,8179,694.0,
2870654,18947,8179,695.0,
2870655,18948,8179,696.0,
2870656,18949,8180,2605.0,
2870657,18950,8180,2606.0,
2870658,18951,8180,2607.0,
2870659,18952,8180,2608.0,
2870795,18953,8181,692.0,
2870887,18954,8181,693.0,
2870891,18955,8181,694.0,
2870892,18956,8181,695.0,
2870893,18957,8181,696.0,
2870894,18958,8182,978.0,
2871208,18959,8182,979.0,
2871209,18960,8183,2605.0,
2871210,18961,8183,2606.0,
2871211,18962,8183,2607.0,
2871212,18963,8183,2608.0,
2871348,18964,8184,692.0,
2871440,18965,8184,693.0,
2871444,18966,8184,694.0,
2871445,18967,8184,695.0,
2871446,18968,8184,696.0,
2871447,18969,8185,978.0,
2871761,18970,8185,979.0,
2871762,18971,8186,2605.0,
2871763,18972,8186,2606.0,
2871764,18973,8186,2607.0,
2871765,18974,8186,2608.0,
2871901,18975,8187,76.0,
2871907,18976,8188,76.0,
2871913,18977,8189,978.0,
2872227,18978,8189,979.0,
2872228,18979,8190,522.0,
2872334,18980,8190,523.0,
2872338,18981,8191,523.0,
2872673,18982,8191,524.0,
2872675,18983,8191,525.0,
2872676,18984,8191,526.0,
2872677,18985,8192,978.0,
2872991,18986,8192,979.0,
2872992,18987,8193,47.0,
2873623,18988,8194,523.0,
2873958,18989,8194,524.0,
2873960,18990,8194,525.0,
2873961,18991,8194,526.0,
2873962,18992,8195,978.0,
2874276,18993,8195,979.0,
2874277,18994,8196,47.0,
2874908,18995,8197,523.0,
2875243,18996,8197,524.0,
2875245,18997,8197,525.0,
2875246,18998,8197,526.0,
2875247,18999,8198,978.0,
2875561,19000,8198,979.0,
2875562,19001,8199,47.0,
2876193,19002,8200,523.0,
2876528,19003,8200,524.0,
2876530,19004,8200,525.0,
2876531,19005,8200,526.0,
2876532,19006,8201,978.0,
2876846,19007,8201,979.0,
2876847,19008,8202,47.0,
2877478,19009,8203,523.0,
2877813,19010,8203,524.0,
2877815,19011,8203,525.0,
2877816,19012,8203,526.0,
2877817,19013,8204,978.0,
2878131,19014,8204,979.0,
2878132,19015,8205,47.0,
2878763,19016,8206,523.0,
2879098,19017,8206,524.0,
2879100,19018,8206,525.0,
2879101,19019,8206,526.0,
2879102,19020,8207,978.0,
2879416,19021,8207,979.0,
2879417,19022,8208,47.0,
2880048,19023,8209,523.0,
2880383,19024,8209,524.0,
2880385,19025,8209,525.0,
2880386,19026,8209,526.0,
2880387,19027,8210,978.0,
2880701,19028,8210,979.0,
2880702,19029,8211,47.0,
2881333,19030,8212,523.0,
2881668,19031,8212,524.0,
2881670,19032,8212,525.0,
2881671,19033,8212,526.0,
2881672,19034,8213,978.0,
2881986,19035,8213,979.0,
2881987,19036,8214,47.0,
2882618,19037,8215,523.0,
2882953,19038,8215,524.0,
2882955,19039,8215,525.0,
2882956,19040,8215,526.0,
2882957,19041,8216,978.0,
2883271,19042,8216,979.0,
2883272,19043,8217,47.0,
2883903,19044,8218,523.0,
2884238,19045,8218,524.0,
2884240,19046,8218,525.0,
2884241,19047,8218,526.0,
2884242,19048,8219,978.0,
2884556,19049,8219,979.0,
2884557,19050,8220,47.0,
2885188,19051,8221,523.0,
2885523,19052,8221,524.0,
2885525,19053,8221,525.0,
2885526,19054,8221,526.0,
2885527,19055,8222,978.0,
2885841,19056,8222,979.0,
2885842,19057,8223,47.0,
2886473,19058,8224,523.0,
2886808,19059,8224,524.0,
2886810,19060,8224,525.0,
2886811,19061,8224,526.0,
2886812,19062,8225,978.0,
2887126,19063,8225,979.0,
2887127,19064,8226,47.0,
2887758,19065,8227,523.0,
2888093,19066,8227,524.0,
2888095,19067,8227,525.0,
2888096,19068,8227,526.0,
2888097,19069,8228,978.0,
2888411,19070,8228,979.0,
2888412,19071,8229,47.0,
2889043,19072,8230,523.0,
2889378,19073,8230,524.0,
2889380,19074,8230,525.0,
2889381,19075,8230,526.0,
2889382,19076,8231,978.0,
2889696,19077,8231,979.0,
2889697,19078,8232,47.0,
2890328,19079,8233,523.0,
2890663,19080,8233,524.0,
2890665,19081,8233,525.0,
2890666,19082,8233,526.0,
2890667,19083,8234,978.0,
2890981,19084,8234,979.0,
2890982,19085,8235,47.0,
2891613,19086,8236,523.0,
2891948,19087,8236,524.0,
2891950,19088,8236,525.0,
2891951,19089,8236,526.0,
2891952,19090,8237,978.0,
2892266,19091,8237,979.0,
2892267,19092,8238,47.0,
2892898,19093,8239,523.0,
2893233,19094,8239,524.0,
2893235,19095,8239,525.0,
2893236,19096,8239,526.0,
2893237,19097,8240,978.0,
2893551,19098,8240,979.0,
2893552,19099,8241,47.0,
2894183,19100,8242,523.0,
2894518,19101,8242,524.0,
2894520,19102,8242,525.0,
2894521,19103,8242,526.0,
2894522,19104,8243,978.0,
2894836,19105,8243,979.0,
2894837,19106,8244,47.0,
2895468,19107,8245,523.0,
2895803,19108,8245,524.0,
2895805,19109,8245,525.0,
2895806,19110,8245,526.0,
2895807,19111,8246,978.0,
2896121,19112,8246,979.0,
2896122,19113,8247,47.0,
2896753,19114,8248,523.0,
2897088,19115,8248,524.0,
2897090,19116,8248,525.0,
2897091,19117,8248,526.0,
2897092,19118,8249,978.0,
2897406,19119,8249,979.0,
2897407,19120,8250,47.0,
2898038,19121,8251,523.0,
2898373,19122,8251,524.0,
2898375,19123,8251,525.0,
2898376,19124,8251,526.0,
2898377,19125,8252,978.0,
2898691,19126,8252,979.0,
2898692,19127,8253,47.0,
2899323,19128,8254,523.0,
2899658,19129,8254,524.0,
2899660,19130,8254,525.0,
2899661,19131,8254,526.0,
2899662,19132,8255,978.0,
2899976,19133,8255,979.0,
2899977,19134,8256,47.0,
